LineRef;Station;Direction;Route;StopSeq
22010;de:08212:1114;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;16
22010;de:08212:1111;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;17
22010;de:08212:1110;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;18
22010;de:08212:1106;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;19
22010;de:08212:1105;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;20
22010;de:08212:1104;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;21
22010;de:08212:1103;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;22
22010;de:08212:1101;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;23
22010;de:08212:41;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;24
22010;de:08212:39;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;25
22010;de:08212:1004;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;26
22010;de:08212:1003;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;27
22010;de:08212:1011;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;28
22010;de:08212:1012;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;29
22010;de:08212:1013;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;30
22010;de:08212:74;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;31
22010;de:08212:98;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;32
22010;de:08212:89;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;33
22010;de:08212:1201;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;34
22010;de:08212:1206;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;35
22010;de:08212:1207;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;36
22010;de:08212:1208;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;37
22010;de:08212:1209;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;38
22010;de:08212:1210;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;39
22010;de:08215:1220;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;40
22010;de:08215:1221;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;41
22010;de:08215:1223;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;42
22010;de:08215:1231;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;43
22010;de:08215:1235;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;44
22010;de:08215:1237;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;45
22010;de:08215:1241;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;46
22010;de:08215:1301;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;47
22010;de:08215:1302;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;48
22010;de:08215:1303;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;49
22010;de:08215:1304;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;50
22010;de:08235:9711;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;51
22010;de:08235:9558;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Marxzell - Bad Herrenalb;52
