LineRef;Station;Direction;Route;StopSeq
22011;de:08212:1110;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;18
22011;de:08212:1106;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;19
22011;de:08212:1105;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;20
22011;de:08212:1104;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;21
22011;de:08212:1103;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;22
22011;de:08212:1101;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;23
22011;de:08212:41;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;24
22011;de:08212:39;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;25
22011;de:08212:1004;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;26
22011;de:08212:1003;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;27
22011;de:08212:1011;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;28
22011;de:08212:1012;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;29
22011;de:08212:1013;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;30
22011;de:08212:74;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;31
22011;de:08212:98;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;32
22011;de:08212:89;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;33
22011;de:08212:1201;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;34
22011;de:08212:1206;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;35
22011;de:08212:1207;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;36
22011;de:08212:1208;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;37
22011;de:08212:1209;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;38
22011;de:08212:1210;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;39
22011;de:08215:1220;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;40
22011;de:08215:1221;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;41
22011;de:08215:1223;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;42
22011;de:08215:1231;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;43
22011;de:08215:1235;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;44
22011;de:08215:1237;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;45
22011;de:08215:1241;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;46
22011;de:08215:1401;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;47
22011;de:08215:1402;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;48
22011;de:08215:1411;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;49
22011;de:08215:1403;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;50
22011;de:08215:1404;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;51
22011;de:08215:1406;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;52
22011;de:08215:1408;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;53
22011;de:08215:1409;R;Hochstetten - Leopoldshafen - Eggenstein - Neureut - Karlsruhe - Ettlingen - Busenbach - Langensteinbach - Ittersbach;54
